new_pos;length;label
-0.11295072375234784,-0.12799879862593097,0.17967901805282055,0.10562627805530853,-0.9047647528227418,-0.6128091456107945,-1.2313165440712528,-0.616277409376557,0.8469418516939718,2.473870226457524;10;1.25
1.3116787169228445,0.916025944046239,-0.9335274586180055,-1.0206366892846497,-1.4697274428526945,-0.2544337123387088,0.0258632443030455,-0.4224122965050866,1.7653889752671532,0.08178071905986616;10;0.8
-0.9368220532207491,-1.2133388327837524,-0.9140250160857363,-0.7834827460503151,-0.4963334273425024,0.11208919205438782,0.25374634867547224,0.8126594580212735,1.2610740508331968,1.9044330258987254;10;1.9
1.101421483616489,1.4511950321792115,1.2599293322439886,-0.007070431263762348,-0.519586711706793,-0.052662981872166004,-0.517554166247858,0.260829542840963,-1.3223977896337888,-1.6541033101562832;10;0.25
-1.4134057829855184,-0.2680750335348189,-1.8807975251151794,0.09727998652363812,1.0620562942940124,1.2328693970594924,1.042092982674369,-0.1415994936380776,-0.40985798375534827,0.6794371584774316;10;1.6
-1.9529113204969453,-1.1489535380244082,-0.49295807247527257,0.24296000931459014,-0.4973837101638961,0.3163472436680149,0.8888692198511495,0.14878455249058004,0.8660542649633856,1.6291913508728044;10;1.4
1.5718610985724368,1.2085755984714073,0.887478618526517,0.5365766787232467,0.1553940636929853,-0.18269731133569797,-0.5443072576045936,-0.8617687645981729,-1.216602823691792,-1.5545099007563372;10;1.3
1.4555345361952363,-0.13272510365056672,-0.5449343056566844,-0.9079630536733775,-1.6899119840612415,-0.7625390136717689,-0.3362930272032223,0.5023199784946147,1.1082527968492624,1.3082591763777471;10;0.2
-1.8183977901148012,-1.1997113909403383,-0.867999750671607,0.16944043148359642,-0.0074590392173904405,0.1421974170398295,1.8165810242353642,0.838632495970748,0.5609282103191636,0.36578839189543755;10;1.25
-2.0998080847755687,0.7645544935912891,0.4254513245034389,1.1999032764173674,1.1106380934861186,0.38142284833644874,0.43379348329055556,-0.5625136344463558,-0.5669593764127591,-1.0864824239905337;10;0.35
0.5180418794693921,-1.771797365178579,-0.7520806217540889,-0.366363004500054,-1.5543834038882098,1.0974339283976704,0.7605992630699809,0.8914766782479518,0.9095181665677002,0.26755447956823575;10;0.2
-1.696679847734745,-1.4152213861594227,-0.6485043259865034,-0.6888058047289772,0.09904051053842874,0.6066319507641016,0.8252418966264196,0.5380535157615955,1.0446948449591142,1.3355486459599892;10;1.3
-0.907325126808291,-0.6211179346640644,-0.7123899183824473,0.44365772390542146,1.0526570348356314,1.6909920878365392,1.2308794348822778,0.0721869008931511,-1.3099865778215498,-0.939553624676668;10;1.15
-0.41788748241261564,-0.01152284328925275,1.8659729791443485,-0.25444239493752074,-2.1247872357143534,-0.28918821880433065,1.0264321623084778,-0.058318173371040255,-0.41059914521081503,0.6743403522871027;10;0.1
1.1852688012176817,0.3352964141659362,1.1997088047636346,1.0932965919895645,0.7603200247279969,-0.47712164825168457,-1.027878254987381,-1.129107080770008,-0.3258471443105354,-1.613936508545206;10;1.1
1.177896527445248,0.9905945652947323,0.1133870897482824,0.2771323009794296,-1.6987275176589465,-1.59304400225871,-0.8546902471131247,0.12356979191927016,1.1198321212835982,0.34404937036022115;10;1.6
2.482664958796981,0.6072315288764004,-1.459010169813172,-0.8417511730204957,-0.41677547339581994,0.1850389227124813,-0.6180602058958191,0.03928838496898345,-0.12837678751652265,0.14975001428697898;10;0.15
1.1856177427963888,0.40192846160045587,1.341848835655392,1.468650551396019,-0.9149972136930874,-1.4797133249232188,-1.0443248897781818,-0.5044871370151954,-0.23368714183104758,-0.22083588420752454;10;1.1
-0.5820985639605013,-1.4083021275298864,0.33591577728320204,-1.788100457873726,-0.29139465075974014,0.6397489307780069,0.6144401432467484,0.7666406780242178,0.0078120230848721705,1.7053382477068066;10;1.05
2.1558377248775376,1.1793823894705093,0.3622288697427688,-0.3452943188700442,-1.2216306671653026,-1.3830585990020934,-0.5091473120023415,0.020566100993123795,-0.05011389534298973,-0.20877029270116435;10;0.4
1.3845618518197724,1.5485985039943566,1.6386962228005693,-0.6217401497748158,-0.6630296046634734,-0.7064385092062754,-0.6709334237614998,-0.5761280022712808,-0.6281976273056604,-0.7053892616316934;10;0.6
0.1918348996589119,0.5819231080379343,0.1973618148674216,0.8398312783106265,1.3382525732114057,0.5626554708826121,0.17119391931898292,-0.3753018294572337,-1.2792824795314874,-2.228468755299174;10;1.4
-1.0607821049818027,-1.4275986193661787,-1.2300012618984932,-0.47545072785774206,-0.24188114613668923,0.3182914711782164,0.3532547952728568,1.097686641903551,1.1701978254223748,1.4962831264639065;10;0.25
-2.0925694454875994,-1.284664689455621,-0.380551696797549,0.39722887704566323,-0.3352827019946147,0.4190568131833856,1.2486428210119207,0.4578176445681164,1.2201865896010762,0.35013578832522363;10;1.15
1.7004035127468662,1.2895359376430142,0.9125448460012194,0.4074385621733867,0.08045826028185585,-0.36249351651252865,-0.6209403939328676,-0.9645216435793244,-1.1487031047905367,-1.293722460031083;10;1.9
0.6882422278580587,1.2912769853783854,0.337249022227173,1.8798472110235902,-0.4908463669900718,-0.8767921240225875,-0.02707389931571455,-1.3179115936812207,-1.1679828573157474,-0.3160086051618662;10;1.45
-0.7763173253680153,-1.1847979188369422,-1.009223726676704,-0.03290197701730418,0.3940047567946987,0.8634174254543114,2.4210100380262407,-0.08259937894394637,-0.1747517271649536,-0.4178401662673852;10;1.9
1.3436142984634656,0.6201014492481993,-0.8374010389939126,-1.3999198896057845,1.332086746742824,0.35002760839540564,0.4718801987751541,-0.2681848578671736,-1.7165934561533662,0.10438894099518746;10;1.1
1.8212000159229906,1.6776820694201473,0.5088492328803299,0.12481287274867614,-0.4830718480879853,-0.34438959160470783,-0.3926964124987798,-0.5565901217563305,-1.218234417351233,-1.1375617996731062;10;1.6
1.8528870286587984,0.6400825409401407,0.4370934472485733,-0.6110180227597578,-1.741716477931275,-0.8964047665855551,-0.30503361953382013,-0.8002591883711924,0.6500612074437467,0.7743078508903434;10;1.15
-2.483304918447854,-0.9052535124438839,-0.13340903000769577,-0.09674819185590885,0.1404410521059763,0.9295065010788799,0.8614252271261021,0.21042508107349467,0.4023983834758056,1.0745194078950846;10;1.55
1.3990548331872958,0.7946749988358784,0.6502583008833255,0.8050042666612215,-0.6517797150626816,-0.49613682182343904,0.3374938874101861,0.34771978645751017,-1.1699017703888512,-2.0163877661604444;10;0.15
-1.1390597907197417,-0.6106310516493741,-1.1849311853246283,-1.2526360237425316,0.06655593633568908,0.6679746908521736,0.9285813216587047,1.8614546334312878,0.755042026048858,-0.09235055689043713;10;1.0
0.8989722360874088,0.3353899819941043,1.3371823904178433,0.9983595938278584,0.24259300569947512,0.42953500067088723,-0.17555298165861277,-1.009859282084679,-1.122640890128815,-1.9339790548254705;10;1.85
0.8252183912373036,1.3723090360802783,0.9646885081420477,1.039409132601107,0.19925180347035426,-0.6434581979946696,-0.3107536468751457,-0.4260089916587043,-1.2545795190614288,-1.7660765159411431;10;1.5
-0.3087347965451048,0.7497051882704386,0.6094979055363005,-1.2549837044562928,-1.204365417329428,-1.7664643144440875,1.0397633991333588,0.88802167402869,0.3259819053938486,0.9215781604122766;10;0.05
2.606454778650443,-0.21703212502631422,0.3584977482754402,-0.04978690307399345,-0.19932728482328993,0.3117108354690382,-0.8174041653293556,-1.0767121903162444,-1.0256694362918448,0.10926874246612031;10;0.5
1.0181589886529032,1.441984276711876,1.027646545945686,0.653799464010351,0.2756114265648129,-0.1376399270355188,-0.5121262840434344,-0.8683216997669152,-1.2410705970108993,-1.658042194028861;10;1.5
0.6902494949348564,0.08754137740004399,1.9554332464714217,0.7731440734020636,-1.1688437847432198,-0.5534291798262972,-0.6475384600263048,0.8358245429835554,-1.4097994436070225,-0.5625818669890966;10;0.4
1.4407323960403642,0.7243028615677716,1.1986732486183715,0.4756425586807992,0.6731008260088953,-1.4655500089113902,-0.9645444874153078,-1.1479357699100246,0.007681854571563235,-0.9421034792510424;10;0.65
2.3117601484487054,0.9408296597737206,0.10565060578199857,-0.005414793033229182,-0.6665109034020211,-0.25966895223681113,-0.9602375053197253,-1.1711297897608457,-0.822380929833656,0.5271024595818629;10;0.5
-1.9674082500834553,-0.9360511441432942,1.6967442961124442,0.897027323007436,0.33985721098439303,0.8745435134389455,-0.21431107932318494,0.30178985559098587,-0.6692373683101878,-0.3229543572740851;10;1.0
1.5963400107170589,0.9060912760677426,0.2827908736090714,0.0106621044720163,0.8023626474340876,0.3046119212113147,-1.3111146375621956,-1.6832975013596296,0.19727062851750385,-1.1057173231069672;10;0.8
1.4044370982764707,2.332091878805443,0.11206786132885946,-1.1535942364874237,-0.5107710161204808,-0.33631186754358505,-0.4879889305979662,-0.34699303032864093,-0.5038683943502114,-0.509069362982467;10;0.15
-0.700694174964305,-0.49905103974700105,-0.7261884361978251,0.20146259302001115,0.6784092746636284,-0.9458145406209555,-0.5810683888863731,-0.07585361912243509,0.004214694550896867,2.644583637304358;10;1.9
0.7146474420979896,0.6623732826194125,0.9335538469455742,1.0929615216456732,1.128090277784886,-0.31144006419396625,-0.7696664353980343,-0.5101658686058586,-1.0014692352592698,-1.9388847676364065;10;1.3
0.6872169961056654,1.123975237859828,1.9818352013216018,0.3951620050408016,-0.640358987080906,-1.3328615554808023,-1.1656660333438529,-0.763790494019145,-0.06826707784375845,-0.21724529255943145;10;0.7
2.027668918539226,-0.7466149376047307,-0.446126748190576,0.2767505591373085,1.5950156530600295,-1.2722062543416117,-0.163633107110403,-0.350883699326545,-0.060076865620645244,-0.859893518542051;10;0.5
-1.7718578462022678,-0.6537788606282803,-1.050181965940909,0.43407121799263,-0.21848537997286316,-0.06633378525172105,0.006854637655755426,0.2875821690843658,1.06329517168378,1.9688346415795113;10;1.15
-1.1244031785289348,-1.782184500800907,-0.7014676844195358,-0.12179417383808415,-0.07944946585215579,0.6182314692027211,-0.005486841218847963,0.29827512084852287,1.016061502117496,1.882217752489725;10;1.7
0.8851832550263956,-0.2659310799679611,2.3725751258034826,-0.6389598044055997,-0.8791523245822843,0.744153511201071,-0.09178274680687441,-0.8965938165365556,-0.2879849332419394,-0.9415071864897331;10;0.85
1.8372435695895795,1.3572887099254063,-0.5155666902976099,0.1970514740256959,-0.4764281811228418,-0.6871541748081111,-0.4357707401041005,-1.6318248775884237,0.8343461102940366,-0.479185199913629;10;0.25
1.3628446803091199,0.9335003821420479,-0.5270106290775016,-0.21338387340918066,-1.5895923498065208,-1.605387275217491,0.4349799875347235,0.5639346737418289,1.0723148906322302,-0.43220048684925527;10;0.55
1.399133204044283,-0.42559897751076214,-0.49418889439688535,-0.2618761244704441,0.7062967456978686,2.0981269495037136,-0.8536881052687967,-0.5172555584595229,-1.205175055183298,-0.44577418395615515;10;0.35
-0.39860400168574955,-1.5300600166207674,-1.4280554444486717,-0.6027930156545939,-0.7117814451713497,0.5716299563172899,1.0428127997279653,1.2081900047002578,0.8611636582493826,0.9874975045862365;10;1.0
1.4230648740199174,1.4626116014915234,0.5847651048487327,0.48728870033104776,0.486528945533804,-0.5507996913231489,-0.6025177589486352,-1.3054530271626419,-1.5749146268242926,-0.41057412196630694;10;0.35
0.7468211283075521,0.5580797248366751,0.1472853836614791,0.20755521771879107,0.7743373808723938,0.35919776212416127,1.0469141885234756,-0.04544490131573888,-2.037495989443241,-1.7572498952855482;10;0.75
1.888130176563199,0.31120855150556265,0.22404298625309843,-2.4957426523736554,0.05824749523615005,-0.11838077549478287,0.01753800311488244,-0.10601015163450342,0.056532061512676486,0.16443430531737357;10;1.0
0.822458151788809,-0.9059295157069822,-1.3370382244739982,-0.3945568109526856,-0.1565416477019915,-0.5168031829967269,-0.38577304303080023,-0.44293057960842513,1.199600249195973,2.1175146034868266;10;1.0
-1.985769135489018,-1.3274037302701376,-0.6344469789427408,0.08937095389493557,0.7063974936421278,1.389158010814687,0.8421416812914909,0.01412089325325933,0.8626310404296049,0.04379977137579368;10;1.45
-1.372961878309438,-0.7726040052297014,-1.67534145012316,0.08687231453151632,0.15376940787062057,1.6503567782108008,0.35301529119399966,-0.12369691558844566,0.4198909087048727,1.2806995487389339;10;1.05
0.4059217415332272,-1.7354676856577285,0.8304988643698502,0.027501155187323347,-0.5653346889171246,-0.7900645295727383,-0.43637461736168087,1.1708935784478411,1.777264967003405,-0.6848387850323747;10;0.2
-0.2545250842070231,-0.27187360890107043,-0.6377205341945006,2.123975492294983,0.7699641750122823,-0.7974547187543254,-0.5594351409331086,0.9095688366819303,-1.5771658288191952,0.29466641182002845;10;0.05
0.24473149150063264,0.7014058473160492,2.063437434488095,0.5062114935984439,-1.4565829275551843,0.5100355176400526,0.049110547777782385,-0.4928862891116614,-1.217967974496356,-0.9074951411578532;10;0.65
1.6061271833652575,1.2116119041084386,0.8527362637231374,0.6667059278131569,0.11803309114273743,-0.2512819464042125,-0.8911059521984962,-1.5113654491039852,-0.9374419627727393,-0.8640190596732955;10;1.8
0.7460260369101211,1.5223149011950765,0.9768534007516733,0.6040162024655595,0.21646242265643284,-0.6202955469592244,-1.4310707109745122,-1.6818044583325142,-0.6372040515506008,0.30470180383798945;10;0.85
-1.1193811459178187,-0.922602184134101,-0.6962109052318528,-1.151612680213389,-0.43013273953588,0.931278582597016,-0.3625009623070782,1.5409429863961008,1.3102062603046114,0.9000127880423924;10;0.15
1.3216358501208936,1.5108519694788058,0.9577316593904798,0.46710718750296293,0.40425889196001324,-0.758533190977499,-1.1573003517389508,-0.9087386344646731,-0.5692868422252,-1.2677265390468337;10;1.35
-1.5252102800082519,-0.7957344684043958,-0.17773826490317352,2.01593123097753,0.514460069306385,-0.5174933061683183,0.7346650696044899,1.0196854506344246,-0.5151572790114936,-0.753408222027196;10;0.8
0.1662989326026183,-0.4249953074655039,-0.9738735864862054,-1.5380861489166642,-0.9070607738818803,-0.3466726787135952,0.21936640913428274,0.680120830104532,1.2965090018100716,1.8283933218123445;10;1.6
-1.5036789786227134,-0.9511285184145798,0.13122338511172618,-0.3715691826281358,0.6830054044466051,-0.6015800994698255,1.9856986023020615,-0.3394502680799711,-0.33001442650484236,1.2974940818596745;10;0.6
-1.8268187494508614,-0.4931988320206995,-0.6658480064354602,-0.7198580620979286,-0.09908021182825216,-0.37244007610725455,0.3960753556239002,0.7646536099776852,1.6035421992225918,1.4129727731162793;10;1.35
-0.6291679789582031,-0.7336631056038179,-0.6722584298919522,-0.692861075339704,-0.5758033742070394,-0.5624517979437151,-0.7100898650985844,1.5337247029791554,1.5417633728844355,1.5008075511794252;10;0.7
-0.5686376589768652,-0.8692418088769595,-0.3878385179580874,0.5067194792225892,-0.09688157693146356,-1.3212081507708486,-0.16025764123224584,-0.42861113099370746,0.9493523726906631,2.376604633826925;10;1.3
1.9001173255747574,1.2645233745317126,0.8642334941602562,0.210824158329313,-0.7473551256263776,-0.9185842597782984,-1.4091628098934956,-0.6743253991383189,-0.379698418533842,-0.1105723396257047;10;1.75
-0.9805890604456015,-0.024281797087161973,-0.3095466441795827,-0.19445985978454264,2.4228620225587316,-0.9142820791152249,0.06445890791610681,-0.5764036742778225,1.1862978098391592,-0.6740556254240615;10;0.3
-1.0471073229512118,-2.0157605581008275,-0.9693978562897966,0.31530871817933703,0.20920678730353723,0.8903885775769635,-0.2191732661732621,1.0845423715171514,0.5554057925719644,1.1965867563661439;10;0.1
-1.7258553593383585,0.1874711148269371,-0.34259929933822403,1.3781540586792143,0.05785980636835669,1.569914978386235,0.327619531571746,0.027558929715527147,0.06558597936739914,-1.5457097402388347;10;1.05
0.00525655034534947,0.3871826992770321,-0.37520130519882017,1.661696636850867,1.041871321057878,-0.3834615663879704,-0.06344071364835151,0.7043326423555744,-0.8644355121511818,-2.1138007525003766;10;1.45
-1.485645902134052,-1.3222966889947898,-1.0571828129640086,-0.4163489877955495,-0.20136388102102287,0.2939241058093141,0.6885670431172465,1.1185086839339917,1.3707851720206223,1.01105326802825;10;1.75
-1.0403546895097797,-1.2284058030643723,1.1072865406187338,-0.5251618391390019,-0.8953034105290085,-0.09092047309250546,0.19988996746573634,-0.41074404870075737,0.8375395161570525,2.0461742397939013;10;0.65
